5,8,9,9,25,100
5,8,9,9,75,100
5,8,9,10,75,100
6,6,7,8,9,100
6,6,7,9,10,25
6,6,7,9,10,100
6,6,7,9,25,100
6,6,8,9,25,50
6,6,8,9,25,100
6,7,7,8,9,100
6,7,7,8,10,100
6,7,7,9,10,25
6,7,7,9,10,75
6,7,7,9,10,100
6,7,7,10,25,100
6,7,8,8,9,10
6,7,8,8,9,75
6,7,8,8,10,100
6,7,8,8,25,100
6,7,8,9,9,100
6,7,8,9,10,10
6,7,8,9,10,50
6,7,8,9,10,75
6,7,8,9,10,100
6,7,8,9,25,50
6,7,8,9,25,75
6,7,8,9,25,100
6,7,8,9,50,75
6,7,8,9,50,100
6,7,8,9,75,100
6,7,8,10,25,50
6,7,8,10,25,75
6,7,8,10,25,100
6,7,8,10,50,75
6,7,8,10,75,100
6,7,9,9,10,50
6,7,9,9,10,100
6,7,9,9,25,100
6,7,9,10,25,50
6,7,9,10,25,75
6,7,9,10,25,100
6,7,9,10,50,100
6,7,9,10,75,100
6,7,10,25,50,100
6,8,8,9,75,100
6,8,9,9,10,100
6,8,9,10,25,50
6,8,9,10,25,75
6,8,9,10,50,75
6,8,9,10,50,100
6,8,9,10,75,100
6,8,9,25,75,100
7,7,8,9,10,100
7,8,8,10,25,100
7,8,9,10,25,50
7,8,9,10,25,75
7,8,9,10,25,100
7,8,9,10,50,100
7,8,9,10,75,100
8,9,9,10,25,75
